11094;BRUSTURI;11058
11101;CRISTEªTI;11058
11110;IONEªTI;11058
11129;LEASA;11058
11138;LEªTIOARA;11058
11147;POIENARI;11058
11156;TISA;11058
11165;ÞARMURE;11058
11183;HALMAGEL;11174
11192;LUNCªOARA;11174
11209;SÎRBI;11174
11218;TÎRNAVIÞA;11174
11227;ÞOHEªTI;11174
11245;HAªMAª;11236
11254;AGRIªU MIC;11236
11263;BOTFEI;11236
11272;CLIT;11236
11281;COMANEªTI;11236
11290;URVIªU DE BELIU;11236
11316;IGNEªTI;11307
11325;MINEAD;11307
11334;NADALBEªTI;11307
11343;SUSANI;11307
11361;IRATOªU;11352
11370;VARIAªU MARE;11352
11389;VARIAªU MIC;11352
9342;LIVADA;9333
9351;SÎNLEANI;9333
11405;MACEA;11398
11414;SÎNMARTIN;11398
11432;MIªCA;11423
11441;SATU NOU;11423
11450;VÎNATORI;11423
11469;ZERINDU MIC;11423
11487;MONEASA;11478
11496;RANUªA;11478
11511;OLARI;11502
11520;SINTEA MICA;11502
11548;PAULIª;11539
11557;BARAÞCA;11539
11566;CLADOVA;11539
11575;SÎMBATENI;11539
11646;PEREGU MARE;11637
11655;PEREGU MIC;11637
11673;PETRIª;11664
11682;CORBEªTI;11664
11691;ILTEU;11664
11708;OBÎRªIA;11664
11717;ROªIA NOUA;11664
11726;SELIªTE;11664
11744;PILU;11735
11753;VARªAND;11735
11771;PLEªCUÞA;11762
11780;ACIUÞA;11762
11799;BUDEªTI;11762
11806;DUMBRAVA;11762
11815;GURA VAII;11762
11824;ROSTOCI;11762
11833;TALAGIU;11762
11851;SAVÎRªIN;11842
11860;CAPRIOARA;11842
11879;CUIAª;11842
11888;HALALIª;11842
11897;PÎRNEªTI;11842
11904;TEMEªEªTI;11842
11913;TOC;11842
11922;TROAª;11842
11931;VALEA MARE;11842
11959;SECUSIGIU;11940
11968;MUNAR;11940
11977;SATU MARE;11940
11986;SÎNPETRU GERMAN;11940
12000;SELEUª;11995
12019;IERMATA;11995
12028;MORODA;11995
12046;SEMLAC;12037
12064;SINTEA MARE;12055
12073;ADEA;12055
12082;ÞIPAR;12055
12135;SOCODOR;12126
12153;ªAGU;12144
12162;CRUCENI;12144
12171;FIRITEAZ;12144
12180;FISCUT;12144
12199;HUNEDOARA TIMIªANA;12144
12215;ªEITIN;12206
12233;ªEPREUª;12224
12251;ªICULA;12242
12260;CHERELUª;12242
12279;GURBA;12242
12297;ªILINDIA;12288
12304;CAMNA;12288
12313;IERCOªENI;12288
12322;LUGUZAU;12288
12331;SATU MIC;12288
12359;ªIMAND;12340
12377;ªIRIA;12368
12386;GALªA;12368
12395;MÎSCA;12368
12411;ªIªTAROVAÞ;12402
12420;CUVEªDIA;12402
12439;LABAªINÞ;12402
12448;VARNIÞA;12402
9379;ªOFRONEA;9360
9388;SÎNPAUL;9360
12466;TAUÞ;12457
12475;MINIªEL;12457
12484;MINIªU DE SUS;12457
12493;NADAª;12457
12518;TÎRNOVA;12509
12527;AGRIªU MARE;12509
12536;ARANEAG;12509
12545;CHIER;12509
12554;DRAUÞ;12509
12563;DUD;12509
10809;USUSAU;10765
10783;BRUZNIC;10765
10774;DORGOª;10765
10792;PATÂRª;10765
10818;ZABALÞ;10765
12581;VARADIA DE MUREª;12572
12590;BAIA;12572
12607;JULIÞA;12572
12616;LUPEªTI;12572
12625;NICOLAE BALCESCU;12572
12634;STEJAR;12572
12652;VINGA;12643
12661;MAILAT;12643
12670;MANAªTUR;12643
12698;VÎRFURILE;12689
12705;AVRAM IANCU;12689
12714;GROªI;12689
12723;LAZURI;12689
12732;MAGULICEA;12689
12741;MERMEªTI;12689
12750;POIANA;12689
12769;VIDRA;12689
9404;VLADIMIRESCU;9397
9413;CICIR;9397
9422;HORIA;9397
9431;MÎNDRULOC;9397
12787;ZABRANI;12778
12796;CHESINÞ;12778
